	lemma	stavek1	stavek2	oznaka (label)	stavek_1_pomen	stavek_2_pomen	found_lemma
523	odstopiti	Od pogodbe lahko <target> odstopi </target> v treh mesecih po začetku stečajnega postopka.	V helenizmu se je vse spremenilo: književnost je hotela biti učena; ne zato, ker je bila prvič v zgodovini pridržana za elito (tudi Pindar in Ajshil nista bila ravno ljudska pisatelja): toda od svojega občinstva je zahtevala kulturni napor, ki je odlikoval ljubitelje; miti so tedaj <target> odstopili </target> prostor temu, čemur še zdaj pravimo mitologija in kar je preživelo do 18. stoletja.	F	5	opomba: ni ustreznega pomena v Elexisu	True
524	odstopiti	Ker se sam ni odločil za preparacijo, je trofejo želel <target> odstopiti </target> domači RD Sora, da bi sulec v ribiškem domu še mnogim rodovom loških ribičev govoril o dnevu in ulovu, ki se bo le še stežka ponovil; vendar RD zanjo ni bila zainteresirana.	ma ti nepovezani poslanci so kar nekaj..ljudstvo jh je izvolilo na podlagi stranke v kateri so bili in programa in ce poslanec oddide iz stranke bi moral ravno tako <target> odstopiti </target> iz mesta poslanca..	F	3	6	True
525	vložiti	Wesley Snipes pet let ni <target> vložil </target> davčne napovedi in na davkariji so ga imeli slednjič dovolj.	Nikoli nisem hotela biti povprečna in če se hočeš ven iz povprečja, moraš v to <target> vložiti </target> več kot drugi.	F	4	2	True
526	vložiti	Zaradi prepovedi lanske parade so organizatorji <target> vložili </target> tožbo na evropskem sodišču za človekove pravice v Strasbourgu.	Predlagamo, da <target> vložite </target> zahtevek za invalidnino za telesno okvaro na območni enoti zavoda za pokojninsko in invalidsko zavarovanje.	T	4	4	True
527	vložiti	Sledi preiskava, potem pa odločitev tožilcev, ali bodo tudi v tej zadevi <target> vložili </target> obtožnico proti Barbariču, ki je v življenju storil že več kaznivih dejanj in prekrškov, še zlasti prometnih.	Predvsem pa opažamo, da mnogo upravičencev ni <target> vložilo </target> zahteve za priznanje statusa žrtve povojnega protipravnega odvzema življenja za po vojni pobite starše, brate oziroma sorodnike in na podlagi tega statusa za priznanje statusa svojca žrtve povojnega protipravnega odvzema življenja s pravico do odškodnine.	T	4	4	True
528	vložiti	Pravna oseba, ki želi pridobiti delnice koncesionarja, mora na Ministrstvo za finance <target> vložiti </target> zahtevo za izdajo soglasja in priložiti zakonsko predpisano dokumentacijo.	Izdajateljem in prejemnikom e-računov je prek elektronske banke Abacom na voljo tudi storitev 1-2-3-v Arhiv !, ki v postopku posredovanja e-računov te samodejno <target> vloži </target> še v e-arhiv.	F	4	8	True
529	vložiti	Tableta valiuma je zmanjševala moč njegovih prstov in pamflet je s težavo spet <target> vložil </target> v mapo.	RS, št. 110/2002 in nasl.; v nadaljevanju: ZGO-1) lahko objekt iz tretjega odstavka 1. člena ZGO-1, zgrajen brez gradbenega dovoljenja zaradi preprečitve naravne oziroma druge nesreče oziroma zato, da so se z njegovo pomočjo zmanjšale njene posledice, ostane kot stalen objekt tudi po tem, ko so prenehale okoliščine, zaradi katerih je bil zgrajen, vendar samo, če njegov investitor oziroma lastnik po prenehanju navedenih okoliščin pri pristojnem gradbenem organu <target> vloži </target> zahtevo za izdajo uporabnega dovoljenja, tej zahtevi pa priloži geodetski načrt novega stanja zemljišča in ustrezno dokazilo o izpolnjevanju bistvenih zahtev in uporabno dovoljenje tudi pridobi.	F	3	4	True
530	vložiti	Vlogo za izdajo potnega lista ali osebne izkaznice za otroka <target> vloži </target> njegov starš oz. zakoniti zastopnik na kateri koli upravni enoti.	Tožba se lahko <target> vloži </target> pisno po pošti ali pri navedenem sodišču.	T	4	4	True
531	vložiti	Tako je vrhovno sodišče Združenih držav razsodilo, da bi bila omejitev izdatkov, ki naj bi jih <target> vložili </target> v referendumsko kampanjo, v nasprotju s prvim amandmajem zvezne ustave, ki prepoveduje omejevanje svobode govora ali tiska.4	Napočila je nedelja in s tem dan, ki so se ga veselili, saj so v priprave <target> vložili </target> ogromno truda in kot sta povedala naša sogovornika, so bile vaje v zadnjem obdobju intenzivne, vsakodnevne, kar pa se jim je obrestovalo.	F	1	2	True
532	vzorec	6.2.7 Didaktični <target> vzorec </target> možne obravnave družboslovnih vsebin OBRAVNAVA NEKATERIH AKTUALNOSTI ČLOVEKOVIH PRAVIC	Poleg tega so številne raziskave z vsega sveta pokazale, da kljub spreminjajočim se družinskim <target> vzorcem </target> praktična pomoč, ki jo družine nudijo svojim starejšim pripadnikom, celo v najbogatejših državah daleč presega pomoč, ki jo nudijo socialne službe.	T	2	2	True
533	vzorec	Test temelji na majhnem <target> vzorcu </target> celic, ki jih odvzamemo z brisom iz materničnega vratu ter jih nato razmažemo na mikroskopirno stekelce.	<target> Vzorce </target> materialov, ki jih rabite skupaj, kot so barva in okrasne tapete za spodnji del zidu, shranite skupaj.	F	8	9	True
534	vzorec	Vaša naloga je, da pripravite miselni <target> vzorec </target> z opisom predmeta X. Težava je v tem, da predmeta X ne poznate in morate najti niz splošnih pojmov, s katerimi lahko opišete sleherni predmet.	Potem sem se vrnila na planet Zemlja in svoj miselni <target> vzorec </target> še enkrat primerjala z resničnostjo.	F	opomba: ni ustreznega pomena v Elexisu	5	True
535	vzorec	Če ima otrok hudo drisko ali kri v blatu, bo zdravnik verjetno poslal <target> vzorec </target> blata v laboratorijski pregled.	Zaradi valovanj krvnega tlaka v arterijah je takšen <target> vzorec </target> madežev podoben zapisu elektrokardiograma, če pa človek ni več živ, tudi krvnega tlaka nima več.	T	8	8	True
536	vzorec	Naj vam opišem dva primera, kako deluje pretvarjanje kot vedenjski <target> vzorec </target>.	Niko je vedno s seboj prenašal tudi prosojnice z grafi in miselnimi <target> vzorci </target>, neke noči sta jih naštela celo več kot tisoč.	F	5	opomba: ni ustreznega pomena v Elexisu	True
537	vzorec	Če želimo sklepati o lastnostih celotne populacije na podlagi rezultatov, ki smo jih dobili z obdelavo <target> vzorca </target>, mora biti vzorec naključen, reprezentativen in dovolj velik.	Če ena od pogodbenic spremeni potne listine ali uvede nove potne listine po uveljavitvi tega sporazuma, pošlje drugi pogodbenici po diplomatski poti <target> vzorce </target> teh listin najmanj 30 dni pred njihovo uvedbo.	F	4	9	True
538	vzorec	Kot potiski se na perilu pojavljajo grafični <target> vzorci </target>, ki nagovarjajo mlajše in drznejše uporabnice.	Urad na vsaki prijavi za patent, model, <target> vzorec </target> ali znamko zaznamuje datum in številko prejema prijave, o čemer se prijavitelju izda potrdilo.	F	1	6	True
539	dvojček	Poloni Iršič iz Slovenskih Konjic za <target> dvojčka </target> hčer Glorio in sina Urha	Vendar je vseeno najbolj ugodno, če to opravilo naredimo ob upadajoči Luni v dneh zračnih znamenj (<target> dvojčka </target>, tehtnica, vodnar).	F	5	2	True
540	dvojček	Navadno se skoti en sam mladič, čeprav so pri nekaterih vrstah poznani tudi <target> dvojčki </target>.	Siamski <target> dvojčki </target> nastanejo, ko se oplojeno jajčece razcepi, da bi nastala dvojčka, vendar pa ločitev ni popolna.	T	5	5	True
541	dvojček	Najstarejša, 9-letni Maddox in 7-letni Pax Thien, hodita v francosko-ameriško šolo, 5-letna Zahara in 4-letna Shiloh v vrtec, <target> dvojčka </target> Leon in Vivienne pa pazijo varuške.	Dala sta življenje <target> dvojčkoma </target> in hčeri ter se skupaj veselila treh vnučkov in pravnučkov.	T	5	5	True
542	dvojček	Policija pa hoče <target> dvojčka </target> kljub temu spraviti za zapahe, z izpovedmi prič in analiz videoposnetkov.	James je dosegel le 14 točk, a je temu dodal še 12 asistenc in deset skokov ter se tako veselili trojnega <target> dvojčka </target>.	F	5	3	True
543	dvojček	Iz vsake od njih bodo v prihodnjih tednih obdarili po dve družini, katerih <target> dvojčki </target> oziroma trojčki so tam zadnji in predzadnji prijokali na svet.	Osrednja slovesnost ob deveti obletnici napadov je potekala na mestu, kjer sta včasih stala <target> dvojčka </target>.	F	5	9	True
544	dvojček	Naključje pa je letos hotelo, da so se v vseh izbranih družinah rodili le <target> dvojčki </target>.	<target> DVOJČKA </target> – S sproščenim klepetanjem z doslej nepoznanimi osebami pod širnim nebom ali na večernih družabnostih in potovanjih boste pritegnili veliko pozornosti občudovalcev in kritikov.	F	5	2	True
545	dvojček	Boris Grabnar, »Oživljeni čar antike«, Ljudska pravica, 10. 5. 1955 Ob uprizoritvi <target> Dvojčkov </target> v Mestnem gledališču ljubljanskem leta 1955	Tu pa se včasih le zgodi, da prideta prav dva hranilca - vendar zdaj eden od <target> dvojčkov </target> počaka, dokler se ne sprosti mama-hranilka…	T	5	5	True
546	jama	<target> Jama </target> je v turistične namene odprta od maja do novembra in je v tem času umetno osvetljena.	Po legendi je bila <target> jama </target> bivališče tržaškega krščanskega mučenika sv. Socerba, ki naj bi se skrival v tej kraški jami.	T	6	6	True
547	jama	Ena obsežnejših raziskav v zadnjem času je bila usmerjena v podrobne mikroskopske raziskave karbonatne kamnine v tistih odsekih geološkega stolpca, ki meji na <target> jamo </target>-nosne lezike; točneje tiste, v katerih so se oblikovale prve, inicialne podzemeljske vodne poti (Knez, 1996).	Ribniki so nastali v opuščenih gramoznih <target> jamah </target>, vendar še v manjši meri nakopavajo gramoz.	F	opomba: ni ustreznega pomena v Elexisu	7	True
548	jama	Poleg zgodovinskega zapisa o Kokrškem odredu je opisal usodne dogodke iz NOB v prispevkih Okrogla <target> jama </target>, Udin boršt in Rovt.	C. in zasuti gradbene <target> jame </target>, sodišče ni imelo podlage za sklep, da bo z izvršitvijo navedenih dejanj, storjeno kaznivo dejanje poškodovanja tuje stvari, ki ga po 2. odstavku 224. člena KZ stori tisti, ki tujo stvar poškoduje, uniči ali napravi nerabno, in je...	F	7	4	True
549	jama	(Eva, ki slika na kamen) Seveda ne bomo šli risat v Postojnsko <target> jamo </target>.	Spoznavanje njene osebnosti je tudi za naš kulturni prostor posebno zanimivo ne samo zaradi najožjih sorodstvenih vezi z znamenitim impresionistom Matijo <target> Jamo </target>, temveč zlasti zaradi njenega lastnega skladateljskega ustvarjanja.	T	6	6	True
550	jama	Tla boste izboljšali tako, da boste v sadilno <target> jamo </target> podkopali humuzno zemljo ali kompost.	Ko se je po približno 300 metrih vožnje po gramozirani trasi avtoceste pripeljal do gradbene <target> jame </target>, je kljub zaviranju padel v devet metrov globoko jamo, kjer je hudo ranjen obležal.	T	4	4	True
551	jama	Ta del <target> jame </target> slovi po Cerkvenikovem mostu, ki mogočno stoji skoraj 50 metrov nad Reko, in po eni največjih podzemnih dvoran v Evropi Martelovo dvorano.	Pri tem poudari Kras in njegove značilnosti: kraške poti, bori in brinjevka so omenjeni že v pesmi; s slikovnim gradivom, videoposnetki in dodatno strokovno literaturo jim predstavi še kraške <target> jame </target>, kraško arhitekturo, teran, pršut ipd.	T	6	6	True
552	jama	S svojimi številnimi učinkovinami, kot sta luščilni kompleks z glikolno, jabolčno in mlečno kislino in s proteini sladkih mandljev ter fitosterolni kompleks (izvlečki soje in divjega <target> jama </target>) poskrbi za hitro brisanje starostnih lis ter izboljša prožnost in čvrstost kože.	V dejansko Altamiro <target> jamo </target> lahko vstopimo skozi zračno zaporo, ki je vgrajena v originalni vhod.	F	opomba: ni ustreznega pomena, rastlina	6	True
553	eksplodirati	Katastrofa se je zgodila 26. aprila 1986, ko je v jedrski elektrarni Černobil med izvajanjem varnostnega preizkusa <target> eksplodiral </target> četrti reaktor.	Če plin, ki se sprošča, prestrežemo (to najlaže naredimo v primeru kalcija) in ga preizkusimo s prižgano trsko, se vname z rahlim pokom ali <target> eksplodira </target>.	F	1	8	True
554	eksplodirati	Sanders je samo čakal, kdaj bosta znanstvenika <target> eksplodirala </target>, a k sreči so prišli v plitvo vodo, ne da bi se to zgodilo.	Danes sta v bagdadski revni, pretežno šiitski četrti, v neposredni bližini bolšjega trga, <target> eksplodirali </target> dve bombi in po zadnjih podatkih vzeli najmanj 78 življenj, približno 160 ljudi pa naj bi bilo ranjenih.	F	4	1	True
555	eksplodirati	Zato poslušajte nekoga, ki vam skuša nekaj povedati, in nikar takoj ne <target> eksplodirajte </target>.	nALŽIR - V eni najbolj prometnih četrti alžirskega glavnega mesta je <target> eksplodirala </target> avtomobilska bomba.	F	3	1	True
556	eksplodirati	TERORISTI SO V MADRIDU UPORABILI DESET NAHRBTNIKOV RAZSTRELIVA IN NEKAJ JIH NI <target> EKSPLODIRALO </target>	In vse skupaj je videti prav revno v primerjavi s poplavo zelenja, ki bo <target> eksplodirala </target> sredi junija, ko bodo do konca razviti listi na trtah in bodo začeli svojo proizvodnjo zelenjavni vrtovi.	F	1	5	True
557	eksplodirati	Avtomobili lahko letijo več metrov po zraku, gorijo, <target> eksplodirajo </target> - junak vedno ostane nepoškodovan.	Zapornik je bil namreč v mestu Saint Pierre blizu vulkana Pel ...e, in ta vulkan je 8. maja 1902, torej na dan, ko bi Ciparis moral umreti, <target> eksplodiral </target> v enem od najbolj mogočnih izbruhov, kar jih tamkajšnji prebivalci pomnijo.	F	1	opomba: ni ustreznega pomena v Elexisu	True
558	eksplodirati	Ta tragedija je najhujša v ruski mornarici po avgustu 2000, ko je na jedrski podmornici Kursk v Barentsovem morju <target> eksplodiral </target> torpedo.	Potem sta ob hrupu, ko je <target> eksplodiralo </target> prav vse, kar je lahko in moglo, v tej minuti groze in veselja sta moštvi pritekli na igrišče.	F	1	2	True
559	eksplodirati	Tokrat je odklonil mojo zahtevo, vendar sem se popoldne vrnila z istim vprašanjem in tedaj je profesor Gregg <target> eksplodiral </target> od vznemirjenja: »Ali še ne razumete?« je zaklical.	Šele po tem, ko zamenjava tri do štiri položaje, končno <target> eksplodiram </target>.	F	3	4	True
560	brcati	V sredo so <target> brcali </target> v ŠC Triglav, ko se je izbrana vrsta Ljubljane pomerila z moštvom Znanih.	Vas zanima, kaj mu je ves ta čas, ko je igral na harfo, <target> brcal </target> v zadnjice, dvigoval krila, prikimaval, odkimaval, kinkal, spotikal, pretepal, ščipal, hupal ... rojilo po glavi?	F	6	5	True
561	brcati	<target> Brcala </target> je pete v zrak in pela tako, da jo je bilo slišati do zadnje vrste in na koncu so ji močno ploskali.	Deček se sploh ni upiral, kar je nasilneža spravilo v bes, da ga je začel neusmiljeno <target> brcati </target>.	F	4	5	True
562	brcati	A tudi »poraženca« nimata razloga za slabo voljo: Henry, igralec londonskega Arsenala, je bil v nedavni anketi imenovan za »najbolj priljubljenega Francoza na Otoku vseh časov«, Ševčenko, ki <target> brca </target> žogo v Milanu, pa se je letos poročil in z ženo, manekenko Kristen Pazik, pred mesecem dobil prvega otroka, sina Jordana.	Vučkič bo v prihodnji sezoni <target> brcal </target> za Olimpijo Dozdajšnji branilec nogometnega prvoligaša iz Domžal Alen Vučkič bo od začetka prihodnje sezone nosil dres Olimpije.	T	6	6	True
